Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676931007.175143,0,79807,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221007.0,42,T,4
1676931008.2141385,0,79808,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221008.0,42,T,4
1676931009.194375,0,79809,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,221009.0,42,T,4
1676931010.1719408,0,79810,0,GNSS,42.33722816666667,71.0869505,24.5,0.61,671924.3123480377,4689328.650646463,221010.0,42,T,4
1676931011.1999714,0,79811,0,GNSS,42.33722816666667,71.0869505,24.5,0.58,671924.3123480377,4689328.650646463,221011.0,42,T,4
1676931012.2054398,0,79812,0,GNSS,42.33722816666667,71.0869505,24.5,0.58,671924.3123480377,4689328.650646463,221012.0,42,T,4
1676931013.1835272,0,79813,0,GNSS,42.33722816666667,71.0869505,24.5,0.64,671924.3123480377,4689328.650646463,221013.0,42,T,4
1676931014.1882412,0,79814,0,GNSS,42.33722816666667,71.0869505,24.5,0.61,671924.3123480377,4689328.650646463,221014.0,42,T,4
1676931015.1963453,0,79815,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221015.0,42,T,4
1676931016.1786919,0,79816,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221016.0,42,T,4
1676931017.1986704,0,79817,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221017.0,42,T,4
1676931018.2806299,0,79818,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,221018.0,42,T,4
1676931019.210659,0,79819,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,221019.0,42,T,4
1676931020.1604548,0,79820,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221020.0,42,T,4
1676931021.190724,0,79821,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,221021.0,42,T,4
1676931022.195195,0,79822,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221022.0,42,T,4
1676931023.179758,0,79823,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,221023.0,42,T,4
1676931024.2481809,0,79824,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221024.0,42,T,4
1676931025.1793063,0,79825,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,221025.0,42,T,4
1676931026.184916,0,79826,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221026.0,42,T,4
1676931027.1944306,0,79827,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221027.0,42,T,4
1676931028.1946385,0,79828,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221028.0,42,T,4
1676931029.1770275,0,79829,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,221029.0,42,T,4
1676931030.204076,0,79830,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,221030.0,42,T,4
1676931031.244003,0,79831,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,221031.0,42,T,4
1676931032.2168684,0,79832,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,221032.0,42,T,4
1676931033.2061994,0,79833,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,221033.0,42,T,4
1676931034.1966443,0,79834,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,221034.0,42,T,4
1676931035.1781845,0,79835,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,221035.0,42,T,4
1676931036.20105,0,79836,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,221036.0,42,T,4
1676931037.1945977,0,79837,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221037.0,42,T,4
1676931038.2198155,0,79838,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221038.0,42,T,4
1676931039.1931105,0,79839,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,221039.0,42,T,4
1676931040.2090094,0,79840,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221040.0,42,T,4
1676931041.1610544,0,79841,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221041.0,42,T,4
1676931042.1631541,0,79842,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221042.0,42,T,4
1676931043.1841745,0,79843,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221043.0,42,T,4
1676931044.1939726,0,79844,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221044.0,42,T,4
1676931045.200042,0,79845,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221045.0,42,T,4
1676931046.2092903,0,79846,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221046.0,42,T,4
1676931047.1820998,0,79847,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221047.0,42,T,4
1676931048.1726482,0,79848,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,221048.0,42,T,4
1676931049.1785548,0,79849,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,221049.0,42,T,4
